clicks,impressions,datetime,quantity,total_price
1,16,2022-07-13T23:02:20.459310,7,5.300000000000001
8,11,2022-07-13T23:02:20.459310,3,6.8999999999999995
8,16,2022-07-13T23:02:20.459310,1,9.7
5,18,2022-07-13T23:02:20.459310,1,0.1
3,15,2022-07-13T23:02:20.459310,2,8.7
6,18,2022-07-13T23:02:20.459310,1,7.9
6,13,2022-07-13T23:02:20.459310,4,4.1
9,17,2022-07-13T23:02:20.459310,4,6.3
3,11,2022-07-13T23:02:00.391014,7,8.7
5,14,2022-07-13T23:02:00.391014,1,0.6
9,14,2022-07-13T23:02:00.393868,6,5.6000000000000005
9,17,2022-07-13T23:02:00.393868,10,8.8
10,10,2022-07-13T23:02:00.394897,9,8.0
6,14,2022-07-13T23:02:00.394897,7,3.5999999999999996
10,10,2022-07-13T23:02:00.394897,8,2.6
10,16,2022-07-13T23:02:00.394897,8,1.5
2,19,2022-07-13T23:02:00.394897,1,0.6
1,18,2022-07-13T23:02:00.394897,9,6.2
5,13,2022-07-13T23:01:50.350172,6,6.7
8,20,2022-07-13T23:01:50.350172,1,6.1
9,19,2022-07-13T23:01:50.350172,5,9.5
5,14,2022-07-13T23:01:50.350172,9,1.5
1,14,2022-07-13T23:01:50.350172,6,8.100000000000001
2,14,2022-07-13T23:01:50.350172,9,6.0
3,14,2022-07-13T23:01:50.350172,5,7.7
7,10,2022-07-13T23:01:50.350172,8,1.1
3,16,2022-07-13T23:01:50.350172,6,4.6000000000000005
1,20,2022-07-13T23:01:50.350172,5,0.4
4,16,2022-07-13T23:01:30.314137,7,3.7
10,15,2022-07-13T23:01:30.314358,5,4.5
2,20,2022-07-13T23:01:30.314358,2,6.1
10,17,2022-07-13T23:01:30.314358,9,0.5
9,19,2022-07-13T23:01:30.314358,4,3.4000000000000004
10,18,2022-07-13T23:01:30.314358,3,6.5
4,18,2022-07-13T23:01:30.314358,10,6.2
4,19,2022-07-13T23:01:30.314358,9,7.0
6,13,2022-07-13T23:01:30.314358,10,1.1
9,20,2022-07-13T23:01:30.314358,6,8.8
10,10,2022-07-13T23:01:35.323294,6,7.1
3,14,2022-07-13T23:01:35.323294,7,9.6
10,19,2022-07-13T23:01:35.323294,3,9.5
5,10,2022-07-13T23:01:35.323294,4,3.3000000000000003
4,20,2022-07-13T23:01:35.323294,7,7.1
4,10,2022-07-13T23:01:35.323294,7,7.0
10,12,2022-07-13T23:01:35.323294,2,5.5
8,17,2022-07-13T23:01:35.323294,6,8.7
2,12,2022-07-13T23:01:35.323294,7,6.7
9,17,2022-07-13T23:01:35.323294,9,8.5
1,11,2022-07-13T23:01:15.267832,8,1.1
9,15,2022-07-13T23:01:15.267832,6,1.5
8,17,2022-07-13T23:01:15.267832,3,7.7
1,14,2022-07-13T23:01:15.267832,3,9.6
5,14,2022-07-13T23:01:15.267832,1,1.5
5,15,2022-07-13T23:01:15.267832,7,1.2
4,13,2022-07-13T23:01:15.267832,10,4.2
6,17,2022-07-13T23:01:15.267832,1,5.5
6,20,2022-07-13T23:01:15.267832,3,0.8999999999999999
1,15,2022-07-13T23:01:15.267832,2,0.6
2,12,2022-07-13T23:01:10.259800,4,0.3
6,15,2022-07-13T23:01:10.259800,9,9.8
1,12,2022-07-13T23:01:10.259800,4,1.5
7,11,2022-07-13T23:01:10.259800,9,9.3
7,18,2022-07-13T23:01:10.259800,7,4.1
6,16,2022-07-13T23:01:10.259800,6,9.6
4,16,2022-07-13T23:01:10.259800,9,8.8
7,16,2022-07-13T23:01:10.259800,8,2.0
4,18,2022-07-13T23:01:10.259800,7,8.5
2,11,2022-07-13T23:01:10.259800,6,5.6000000000000005
2,15,2022-07-13T23:01:40.336448,10,9.6
9,15,2022-07-13T23:01:40.336448,7,1.0
3,15,2022-07-13T23:01:40.336448,8,5.1
10,12,2022-07-13T23:01:40.336448,1,4.2
10,20,2022-07-13T23:01:40.336448,4,5.2
9,15,2022-07-13T23:01:40.336448,10,9.9
4,13,2022-07-13T23:01:40.336448,2,0.8
1,19,2022-07-13T23:01:40.336448,1,9.3
9,14,2022-07-13T23:01:40.336448,10,10.0
7,19,2022-07-13T23:01:40.336448,2,1.0
