clicks,impressions,datetime,quantity,total_price
6,18,2022-07-13T22:53:49.077624,9,3.9000000000000004
1,19,2022-07-13T22:53:49.077624,3,8.4
10,20,2022-07-13T22:54:19.150128,10,6.7
7,17,2022-07-13T22:54:19.150128,6,8.0
10,15,2022-07-13T22:54:19.150128,8,0.6
8,11,2022-07-13T22:54:19.150128,9,4.6000000000000005
10,15,2022-07-13T22:54:19.150128,6,4.699999999999999
3,18,2022-07-13T22:54:19.150128,10,4.0
4,17,2022-07-13T22:54:19.150128,9,0.3
1,18,2022-07-13T22:54:19.150128,10,4.1
6,15,2022-07-13T22:54:19.150128,5,8.8
2,19,2022-07-13T22:54:19.150128,9,8.4
8,18,2022-07-13T22:54:04.118604,7,5.699999999999999
8,12,2022-07-13T22:54:04.119459,1,1.5
5,16,2022-07-13T22:54:04.119459,10,5.0
10,17,2022-07-13T22:54:04.119459,8,9.1
10,12,2022-07-13T22:54:04.119459,7,6.3
7,19,2022-07-13T22:54:04.119459,9,6.1
10,17,2022-07-13T22:54:04.119459,1,3.7
5,10,2022-07-13T22:54:04.119459,3,9.1
9,18,2022-07-13T22:54:04.119459,2,3.3000000000000003
6,20,2022-07-13T22:54:04.120081,3,6.3
9,12,2022-07-13T22:53:59.104131,3,6.7
4,16,2022-07-13T22:53:59.104131,10,2.7
10,12,2022-07-13T22:53:59.104131,10,3.7
3,17,2022-07-13T22:53:59.104131,7,9.200000000000001
5,19,2022-07-13T22:53:59.104131,7,2.4
2,13,2022-07-13T22:53:59.104131,2,6.3
8,15,2022-07-13T22:53:59.104131,4,8.7
3,16,2022-07-13T22:53:59.104131,10,5.300000000000001
1,19,2022-07-13T22:53:59.104131,9,6.4
2,11,2022-07-13T22:53:59.104131,9,8.5
2,16,2022-07-13T22:53:39.048533,9,4.5
7,15,2022-07-13T22:53:39.048533,10,6.4
4,10,2022-07-13T22:53:39.048533,9,3.5999999999999996
7,20,2022-07-13T22:53:39.048533,6,8.6
8,20,2022-07-13T22:53:39.048533,4,3.5
9,20,2022-07-13T22:53:39.048533,1,8.6
2,16,2022-07-13T22:53:39.048533,5,7.3
10,17,2022-07-13T22:53:39.048533,3,7.5
5,15,2022-07-13T22:53:39.048533,1,6.0
7,14,2022-07-13T22:53:39.048533,2,9.9
9,10,2022-07-13T22:53:29.025766,8,0.3
2,13,2022-07-13T22:53:29.025766,3,7.3
5,18,2022-07-13T22:53:29.025766,9,8.9
7,12,2022-07-13T22:53:29.025766,4,1.6
9,20,2022-07-13T22:53:29.025766,10,3.8
4,16,2022-07-13T22:53:29.025766,4,8.8
4,20,2022-07-13T22:53:29.025766,9,7.9
9,12,2022-07-13T22:53:29.025766,3,4.1
10,13,2022-07-13T22:53:29.025766,4,2.4
6,15,2022-07-13T22:53:29.025766,3,0.2
